"ucas","name","postcode","status","application","offer"
"13782","Balfron High School","G63 0PW","Maintained","<=5","<=5"
"13794","Bearsden Academy","G61 3AX","Maintained","<=5","<=5"
"13817","St Aloysius' College","G3 6RJ","Independent","<=5","<=5"
"13834","Hutchesons' Grammar School","G41 4NW","Independent","<=5","<=5"
"13835","Shawlands Academy","G41 3TR","Maintained","<=5","<=5"
"13836","Holyrood Secondary School","G42 8AU","Maintained","<=5","<=5"
"13846","Govan High School","G51 4NB","Maintained","<=5","<=5"
"13848","Lourdes Secondary School","G52 3DF","Maintained","<=5","<=5"
"13854","The Glasgow Academy","G12 8HE","Independent","11","<=5"
"13857","Hyndland Secondary School","G12 9RQ","Maintained","<=5","<=5"
"13858","Kelvinside Academy","G12 0SW","Independent","<=5","<=5"
"13859","Notre Dame High School, Glasgow","G12 9LN","Maintained","<=5","<=5"
"13861","Jordanhill School","G13 1SP","Maintained","<=5","<=5"
"13877","The Nicolson Institute","HS1 2PZ","Maintained","<=5","<=5"
"13884","Boroughmuir High School","EH11 1FL","Maintained","9","<=5"
"13888","Stewart's Melville College","EH4 3EZ","Independent","6","0"
"13890","The Edinburgh Academy","EH3 5BL","Independent","6","<=5"
"13893","Fettes College","EH4 1QX","Independent","7","<=5"
"13895","George Heriot's School","EH3 9EQ","Independent","14","<=5"
"13896","George Watson's College","EH10 5EG","Independent","12","<=5"
"13899","James Gillespie's High School","EH9 1DD","Maintained","6","<=5"
"13905","The Mary Erskine School","EH4 3NT","Independent","<=5","<=5"
"13907","Merchiston Castle School","EH13 0PU","Independent","8","0"
"13915","St Augustine's High School","EH12 9AD","Maintained","<=5","<=5"
"13917","St George's School, Midlothian","EH12 6BG","Independent","<=5","<=5"
"13922","St Thomas Of Aquin's High School","EH3 9NH","Maintained","<=5","<=5"
"13925","Trinity Academy, Midlothian","EH6 4RT","Maintained","<=5","<=5"
"13926","Tynecastle High School","EH11 2NJ","Maintained","<=5","<=5"
"13929","Loretto School","EH21 7RE","Independent","<=5","<=5"
"13933","Elgin Academy","IV30 4ND","Maintained","<=5","<=5"
"13934","Gordonstoun School","IV30 5RF","Independent","<=5","<=5"
"13945","Morrison's Academy","PH7 3AN","Independent","<=5","<=5"
"13947","Strathallan School","PH2 9EG","Independent","<=5","<=5"
"13950","Perth Academy","PH1 1NJ","Maintained","<=5","<=5"
"13951","Perth High School","PH1 1HB","Maintained","<=5","<=5"
"13952","Glenalmond College","PH1 3RY","Independent","<=5","<=5"
"13959","St Columba's School","PA13 4AU","Independent","<=5","<=5"
"13960","Eastwood High School","G77 6NQ","Maintained","<=5","<=5"
"13969","Dingwall Academy","IV15 9LT","Maintained","<=5","<=5"
"13975","Kelso High School","TD5 7NL","Maintained","<=5","<=5"
"13988","Stirling High School","FK8 2PA","Maintained","<=5","<=5"
"13995","St Margaret's Academy","EH54 6AT","Maintained","<=5","<=5"
"13999","Broxburn Academy","EH52 6AG","Maintained","<=5","<=5"
"14001","Douglas Ewart High School","DG8 6JQ","Maintained","<=5","<=5"
"14004","Anderson High School","ZE1 0GR","Maintained","<=5","<=5"
"14012","St Louis Grammar School, Ballymena","BT43 5DW","Maintained","<=5","<=5"
"14014","Dalriada School","BT53 6BL","Maintained","<=5","<=5"
"14016","Carrickfergus Grammar School","BT38 7RA","Maintained","<=5","<=5"
"14021","Friends' School","BT28 3BH","Maintained","6","0"
"14023","The Wallace High School, Lisburn","BT28 3AD","Maintained","<=5","<=5"
"14024","Belfast High School","BT37 0PX","Maintained","<=5","<=5"
"14032","The Royal School Armagh","BT61 9DH","Maintained","<=5","<=5"
"14034","Lurgan College","BT66 6JW","Maintained","<=5","<=5"
"14041","Wellington College","BT7 3HE","Maintained","<=5","<=5"
"14046","Belfast Metropolitan College","BT3 9DT","Maintained","<=5","<=5"
"14048","Campbell College","BT4 2ND","Independent","<=5","<=5"
"14050","St Mary's Christian Brothers' Grammar School","BT11 8NR","Maintained","<=5","<=5"
"14053","Rathmore Grammar School","BT10 0LF","Maintained","16","<=5"
"14055","Dominican College, Belfast","BT15 4AQ","Maintained","<=5","<=5"
"14059","Grosvenor Grammar School","BT5 6BA","Maintained","<=5","<=5"
"14062","Methodist College","BT9 6BY","Maintained","20","<=5"
"14068","Hunterhouse College","BT10 0LE","Maintained","<=5","<=5"
"14070","Belfast Royal Academy","BT14 6JL","Maintained","<=5","<=5"
"14072","St Dominic's High School","BT12 6AE","Maintained","<=5","<=5"
"14074","St Louise's Comprehensive College","BT12 6EN","Maintained","<=5","<=5"
"14075","St Malachy's College","BT15 2AE","Maintained","10","<=5"
"14078","Strathearn School","BT4 2AU","Maintained","<=5","<=5"
"14079","The Royal Belfast Academical Institution","BT1 6DL","Maintained","<=5","<=5"
"14081","Victoria College","BT9 6JA","Maintained","<=5","<=5"
"14084","Assumption Grammar School","BT24 8EA","Maintained","<=5","<=5"
"14085","Banbridge Academy","BT32 4AQ","Maintained","<=5","<=5"
"14089","Bangor Grammar School","BT19 7QU","Maintained","<=5","<=5"
"14090","Down High School","BT30 6EU","Maintained","<=5","<=5"
"14096","Sullivan Upper School","BT18 9EP","Maintained","<=5","<=5"
"14101","Kilkeel High School","BT34 4BP","Maintained","<=5","<=5"
"14103","Our Lady's Grammar School","BT35 6DY","Maintained","<=5","<=5"
"14105","St Colman's College","BT35 6PP","Maintained","<=5","<=5"
"14107","Regent House School","BT23 4QA","Maintained","<=5","<=5"
"14111","St Michael's College","BT74 6DE","Maintained","<=5","<=5"
"14118","Limavady Grammar School","BT49 9ET","Maintained","<=5","<=5"
"14120","Foyle College","BT47 6LR","Maintained","6","<=5"
"14122","St Columb's College","BT48 8NH","Maintained","<=5","<=5"
"14123","Thornhill College","BT48 8JF","Maintained","<=5","<=5"
"14124","St Mary's Grammar School","BT45 6BE","Maintained","<=5","<=5"
"14125","Rainey Endowed School","BT45 5DB","Maintained","<=5","<=5"
"14131","The Royal School Dungannon","BT71 6AP","Maintained","<=5","<=5"
"14136","Christian Brothers' Grammar School","BT78 1LD","Maintained","<=5","<=5"
"14137","Loreto Grammar School","BT78 1DL","Maintained","<=5","<=5"
"14150","The American School in London","NW8 0NP","Independent","10","<=5"
"14157","Pimlico Academy","SW1V 3AT","Maintained","<=5","<=5"
"14162","Denbigh School","MK5 6EX","Maintained","14","<=5"
"14170","Hazel Grove High School","SK7 5JX","Maintained","<=5","<=5"
"14178","Cecil Jones Academy","SS2 4BU","Maintained","<=5","<=5"
"14180","Dagenham Park CofE School","RM10 9QH","Maintained","<=5","<=5"
"14184","The Castle School, Thornbury","BS35 1HT","Maintained","<=5","<=5"
"14185","Churchill Academy & Sixth Form","BS25 5QN","Maintained","<=5","<=5"
"14187","Wellsway School","BS31 1PH","Maintained","<=5","<=5"
"14189","Richard Taunton Sixth Form College","SO15 5RL","Maintained","<=5","<=5"
"14191","Marriotts School","SG2 8UT","Maintained","<=5","<=5"
"14200","Bryncelynnog Comprehensive School","CF38 2AE","Maintained","<=5","<=5"
"14212","St Mary's Church of England High School (VA)","EN7 5FB","Maintained","<=5","<=5"
"14214","South Craven School","BD20 7RL","Maintained","<=5","<=5"
"14215","The Brakenhale School","RG12 7BA","Maintained","<=5","<=5"
"14217","Seaford Head School","BN25 4LX","Maintained","<=5","<=5"
"14218","St Martin's School Brentwood","CM13 2HG","Maintained","6","0"
"14228","Blessed William Howard Catholic School","ST17 9AB","Maintained","<=5","<=5"
"14235","St Mungo's RC High School","FK2 7JT","Maintained","<=5","<=5"
"14237","Mayfield School, Essex","RM8 1XE","Maintained","<=5","<=5"
"14242","Charters School","SL5 9QY","Maintained","<=5","<=5"
"14245","The Yehudi Menuhin School","KT11 3QQ","Independent","<=5","<=5"
"14247","Our Lady and St Patrick's College","BT5 7DL","Maintained","6","<=5"
"14263","Royal Wootton Bassett Academy","SN4 7HG","Maintained","6","0"
"14264","The Boswells School","CM1 6LY","Maintained","<=5","<=5"
"14277","Cardinal Newman Catholic School A Specialist Science College","LU2 7AE","Maintained","6","<=5"
"14278","Barr Beacon School","WS9 0RF","Maintained","<=5","<=5"
"14279","Braes High School","FK2 0DA","Maintained","<=5","<=5"
"14291","John Taylor High School","DE13 8AZ","Maintained","<=5","<=5"
"14292","Freman College","SG9 9BT","Maintained","7","<=5"
"14293","Tring School","HP23 5JD","Maintained","<=5","<=5"
"14295","St John the Baptist Catholic Comprehensive School, Woking","GU22 9AL","Maintained","<=5","<=5"
"14296","Campion School, Northampton","NN7 3QG","Maintained","<=5","<=5"
"14297","Bartholomew School","OX29 4AP","Maintained","6","<=5"
"14303","Countesthorpe Academy","LE8 5PR","Maintained","<=5","<=5"
"14306","Guilsborough Academy","NN6 8QE","Maintained","<=5","<=5"
"14309","St Ivo Academy","PE27 6RR","Maintained","<=5","<=5"
"14311","City College Plymouth","PL1 5QG","Maintained","<=5","<=5"
"14313","Sir Robert Pattinson Academy","LN6 9AF","Maintained","<=5","<=5"
"14315","St Robert of Newminster Catholic School and Sixth Form College, Washington","NE38 8AF","Maintained","<=5","<=5"
"14321","The Leventhorpe School","CM21 9BY","Maintained","6","<=5"
"14324","Prestwick Academy","KA9 2LB","Maintained","<=5","<=5"
"14326","Allestree Woodlands School","DE22 2LW","Maintained","<=5","<=5"
"14329","Dormers Wells High School","UB1 3HZ","Maintained","6","0"
"14331","St Thomas More Catholic High School","NE29 8LF","Maintained","<=5","<=5"
"14338","The Palmer Catholic Academy","IG3 8EU","Maintained","<=5","<=5"
"14355","St John's Catholic School & Sixth Form College","DL14 6JT","Maintained","<=5","<=5"
"14357","St Aidan's Church of England High School","HG2 8JR","Maintained","8","<=5"
"14360","Sidney Stringer Academy","CV1 5LY","Maintained","<=5","<=5"
"14365","Christleton High School","CH3 7AD","Maintained","9","<=5"
"14366","Wembley High Technology College","HA0 3NT","Maintained","21","0"
"14367","Thurston Community College","IP31 3PB","Maintained","<=5","<=5"
"14370","Wood Green School","OX28 1DX","Maintained","<=5","<=5"
"14375","Matthew Arnold School","OX2 9JE","Maintained","6","<=5"
"14379","Mander Portman Woodward School","SW7 5AB","Independent","<=5","<=5"
"14380","St Nicholas Catholic High School","CW8 1JW","Maintained","<=5","<=5"
"14381","ACS Hillingdon International School","UB10 0BE","Independent","<=5","<=5"
"14388","St Leonard's Catholic School, Durham","DH1 4NG","Maintained","9","<=5"
"14389","Hornsea School and Language College","HU18 1DW","Maintained","<=5","<=5"
"14395","Brentford School for Girls","TW8 0PG","Maintained","<=5","<=5"
"14396","Hedingham School and Sixth Form","CO9 3QH","Maintained","<=5","<=5"
"14402","The Deanery Church of England High School and Sixth Form College","WN1 1HQ","Maintained","<=5","<=5"
"14412","John F Kennedy Catholic School","HP1 2PH","Maintained","<=5","<=5"
"14419","Cardinal Hume Catholic School, Gateshead","NE9 6RZ","Maintained","<=5","<=5"
"14427","Meadowhead School","S8 8BR","Maintained","<=5","<=5"
"14430","St. Mary's Catholic High School, Manchester","M29 7EE","Maintained","<=5","<=5"
"14437","Grange Academy","KA1 2EW","Maintained","<=5","<=5"
"14449","The Misbourne School","HP16 0BN","Maintained","<=5","<=5"
"14452","Joseph Rowntree School","YO32 4BZ","Maintained","<=5","<=5"
"14453","Northampton Academy","NN3 8NH","Maintained","<=5","<=5"
"14459","Kingsthorpe College","NN2 7HR","Maintained","<=5","<=5"
"14460","Alsager School","ST7 2HR","Maintained","<=5","<=5"
"14469","Llantwit Major School","CF61 1TQ","Maintained","<=5","<=5"
"14475","Cheadle Hulme High School","SK8 7JY","Maintained","10","<=5"
"14484","Solihull Sixth Form College","B91 3WR","Maintained","<=5","<=5"
"14496","St Augustine's Federated Schools: CE High School","NW6 5SN","Maintained","<=5","<=5"
"14510","Shoeburyness High School","SS3 9LL","Maintained","<=5","<=5"
"14512","Ponteland High School","NE20 9EG","Maintained","<=5","<=5"
"14514","Blessed George Napier Catholic School and Sports College","OX16 9DG","Maintained","<=5","<=5"
"14518","Clevedon School","BS21 6AH","Maintained","<=5","<=5"
"14521","Coppice Performing Arts School","WV11 2QE","Maintained","<=5","<=5"
"14524","St Peter's Catholic High School and Sixth Form Centre","GL4 0DD","Maintained","<=5","<=5"
"14526","Cardinal Newman Catholic School","CV6 2FR","Maintained","<=5","<=5"
"14531","Ferndown Upper School","BH22 9EY","Maintained","<=5","<=5"
"14536","The Bishop Wand Church of England School","TW16 6LT","Maintained","<=5","<=5"
"14538","Castell Alun High School","LL12 9PY","Maintained","<=5","<=5"
"14541","Llanishen High School","CF14 5YL","Maintained","<=5","<=5"
"14576","Radyr Comprehensive School","CF15 8XG","Maintained","7","<=5"
"14577","Poynton High School","SK12 1PU","Maintained","<=5","<=5"
"14600","The Willink School","RG7 3XJ","Maintained","<=5","<=5"
"14603","The High School of Glasgow","G13 1PL","Independent","12","<=5"
"14612","Morriston Comprehensive School","SA6 6NH","Maintained","<=5","<=5"
"14614","Prudhoe Community High School","NE42 5LJ","Maintained","<=5","<=5"
"14620","Greenwood Academy, Irvine","KA11 4HL","Maintained","<=5","<=5"
"14629","Ellesmere Port Catholic High School, a Voluntary Academy","CH65 7AQ","Maintained","<=5","<=5"
"14630","The Corsham School","SN13 9DF","Maintained","<=5","<=5"
"14641","The Emmbrook School","RG41 1JP","Maintained","<=5","<=5"
"14649","Rainhill High School","L35 6NY","Maintained","<=5","<=5"
"14654","Cherwell College Oxford","OX1 1BZ","Independent","<=5","<=5"
"14676","Bradgate Sixth Form","LE7 1LY","Maintained","<=5","<=5"
"14688","The John Warner School","EN11 0QF","Maintained","<=5","<=5"
"14694","Outwood Grange Academy","WF1 2PF","Maintained","<=5","<=5"
"14706","Tapton School","S10 5RG","Maintained","16","<=5"
"14730","Broadway Academy","B20 3DP","Maintained","<=5","<=5"
"14735","Prince William School","PE8 4BS","Maintained","<=5","<=5"
"14741","Perth Grammar School","PH1 5AZ","Maintained","<=5","<=5"
"14749","Larkmead School","OX14 1RF","Maintained","6","<=5"
"14757","Ysgol Aberconwy","LL32 8ED","Maintained","<=5","<=5"
"14773","Porthcawl Comprehensive School","CF36 3ES","Maintained","<=5","<=5"
"14780","Toot Hill School","NG13 8BL","Maintained","6","<=5"
"14787","St Francis of Assisi Catholic College","WS9 0RN","Maintained","<=5","<=5"
"14797","Monmouth Comprehensive School","NP25 3YT","Maintained","9","<=5"
"14803","Ousedale School","MK16 0BJ","Maintained","<=5","<=5"
"14805","St Crispins School, Wokingham","RG40 1SS","Maintained","<=5","<=5"
"14808","David Game College","EC3N 2ET","Independent","<=5","<=5"
"14810","St Edmund's Catholic Academy (formerly School) Wolverhampton","WV3 9DU","Maintained","<=5","<=5"
"14812","Woodbridge High School","IG8 7DQ","Maintained","10","<=5"
"14818","The Clarendon Academy","BA14 0DJ","Maintained","<=5","<=5"
"14824","All Saints RC Comprehensive School","NG19 6BW","Maintained","<=5","<=5"
"14840","Brigshaw High School","WF10 2HR","Maintained","<=5","<=5"
"14844","The Duston School","NN5 6XA","Maintained","<=5","<=5"
"14861","Collingham","SW5 0HL","Independent","<=5","<=5"
"14883","The South Wolds Academy & Sixth Form","NG12 5FF","Maintained","<=5","<=5"
"14887","Thomas Gainsborough School","CO10 0NH","Maintained","<=5","<=5"
"14889","The Marlborough Church of England School","OX20 1LP","Maintained","8","<=5"
"14894","Ernesford Grange Community Academy","CV3 2QD","Maintained","<=5","<=5"
"14896","St. Mary's Menston, a Catholic Voluntary Academy","LS29 6AE","Maintained","<=5","<=5"
"14897","Antrim Grammar School","BT41 1AF","Maintained","<=5","<=5"
"14911","St Peter's Collegiate Church of England School","WV3 9DU","Maintained","<=5","<=5"
"14924","Saint George's Church of England School","DA11 7LS","Maintained","<=5","<=5"
"14936","Sandbach High School and Sixth Form College","CW11 3NT","Maintained","<=5","<=5"
"14938","All Hallows Catholic College","SK11 8LB","Maintained","<=5","<=5"
"14941","Heathfield Community College","TN21 8RJ","Maintained","<=5","<=5"
"14945","Bishop Stopford School","NN15 6BJ","Maintained","12","<=5"
"14948","Kingdown School","BA12 9DR","Maintained","<=5","<=5"
"14949","Caterham High School","IG5 0QW","Maintained","<=5","<=5"
"14952","Campion School, Leamington","CV31 1QH","Maintained","<=5","<=5"
"14956","St. Andrew's College Cambridge","CB1 2JB","Independent","12","<=5"
"14957","Thomas Tallis School","SE3 9PX","Maintained","17","6"
"14959","Notley High School and Braintree Sixth Form","CM7 1WY","Maintained","<=5","<=5"
"14965","Bishop Heber High School","SY14 8JD","Maintained","<=5","<=5"
"14970","Jedburgh Grammar School","TD8 6HH","Maintained","<=5","<=5"
"14983","Sir Geoffrey Leigh Academy","DA1 1QE","Maintained","<=5","<=5"
"14991","Queensferry Community High School","EH30 9JX","Maintained","<=5","<=5"
"14994","The Heathland School","TW4 5JD","Maintained","<=5","<=5"
"14995","Harlington School","UB3 1PB","Maintained","<=5","<=5"
"14997","Bridge of Don Academy","AB22 8RR","Maintained","<=5","<=5"
"15000","Rainham School for Girls","ME8 0BX","Maintained","<=5","<=5"
"15009","Ulverston Victoria High School","LA12 0EB","Maintained","<=5","<=5"
"15010","Bosworth Academy","LE9 9JL","Maintained","<=5","<=5"
"15016","Longbenton High School","NE12 8ER","Maintained","<=5","<=5"
"15018","Wilsthorpe School","NG10 4WT","Maintained","<=5","<=5"
"15025","West Walsall E-ACT Academy","WS2 9UA","Maintained","<=5","<=5"
"15028","All Hallows Catholic School","GU9 9HF","Maintained","<=5","<=5"
"15032","Howard of Effingham School","KT24 5JR","Maintained","<=5","<=5"
"15034","Notre Dame School","KT11 1HA","Independent","<=5","<=5"
"15039","Uckfield College","TN22 3DJ","Maintained","<=5","<=5"
"15047","The Chase","WR14 3NZ","Maintained","<=5","<=5"
"15061","Beaulieu Convent School","JE2 4RJ","Independent","<=5","<=5"
"15063","De La Salle College, St Saviour","JE2 7TH","Independent","<=5","<=5"
"15066","Hautlieu School","JE2 7TH","Maintained","<=5","<=5"
"15068","Ballymena Academy","BT42 1AJ","Maintained","<=5","<=5"
"15072","Sacred Heart Grammar School","BT34 1PR","Maintained","<=5","<=5"
"15110","Edward Greenes Tutorial Establishment","OX1 1BP","Independent","<=5","<=5"
"15126","Hurtwood House School","RH5 6NU","Independent","<=5","<=5"
"15136","Bales College","W10 4AA","Independent","<=5","<=5"
"15183","Woodmill High School","KY11 4ER","Maintained","<=5","<=5"
"15186","Douglas Academy","G62 7HS","Maintained","<=5","<=5"
"15190","Craigmount High School","EH12 8NH","Maintained","<=5","<=5"
"15197","Ernest Bevin Academy","SW17 7DF","Maintained","<=5","<=5"
"15204","Lenzie Academy","G66 4HR","Maintained","<=5","<=5"
"15208","Joseph Whitaker School","NG21 0AG","Maintained","<=5","<=5"
"15209","Holy Family Catholic School","E17 3EA","Maintained","<=5","<=5"
"15216","Bennett Memorial Diocesan School","TN4 9SH","Maintained","<=5","<=5"
"15218","Simon Balle School","SG13 8AJ","Maintained","<=5","<=5"
"15223","Ysgol Friars","LL57 2LN","Maintained","6","<=5"
"15231","Wallace High School, Stirlingshire","FK9 5HW","Maintained","<=5","<=5"
"15232","St Thomas More Catholic School, London","N22 5HN","Maintained","<=5","<=5"
"15234","Woodrush High School","B47 5JW","Maintained","<=5","<=5"
"15240","Brynteg Comprehensive School","CF31 3LE","Maintained","7","<=5"
"15245","Bishop Luffa Church of England School, Chichester","PO19 3HP","Maintained","11","<=5"
"15248","Farmor's School","GL7 4JQ","Maintained","<=5","<=5"
"15249","Little Heath School, Reading","RG31 5TY","Maintained","<=5","<=5"
"15270","The Piggott School","RG10 8DS","Maintained","<=5","<=5"
"15275","The Douay Martyrs Catholic School","UB10 8QY","Maintained","<=5","<=5"
"15278","Arthur Mellows Village College","PE6 7JX","Maintained","<=5","<=5"
"15291","The Ridgeway School & Sixth Form College","SN4 9DJ","Maintained","<=5","<=5"
"15310","Holy Trinity CofE Secondary School, Crawley","RH11 8JE","Maintained","<=5","<=5"
"15312","The Bishop Of Llandaff C.I.W. High School","CF5 2NR","Maintained","<=5","<=5"
"15318","Hereford Sixth Form College","HR1 1LU","Maintained","13","<=5"
"15326","Brampton Manor Academy","E6 3SQ","Maintained","191","35"
"15328","Caldew School","CA5 7NN","Maintained","<=5","<=5"
"15335","Queen Mary's College","RG21 3HF","Maintained","13","<=5"
"15336","Unified Seevic Palmer's College, Seevic Campus","SS7 1TW","Maintained","<=5","<=5"
"15345","Maghull High School","L31 7AW","Maintained","<=5","<=5"
"15357","Kinver High School and Sixth Form","DY7 6AA","Maintained","<=5","<=5"
"15360","Stanground Academy","PE7 3BY","Maintained","<=5","<=5"
"15364","Sir John Lawes School","AL5 4QP","Maintained","20","<=5"
"15365","St Bede's School","RH1 2LQ","Maintained","<=5","<=5"
"15368","Myton School","CV34 6PJ","Maintained","<=5","<=5"
"15381","Redhill Academy, formerly Redhill Comprehensive School","NG5 8GX","Maintained","<=5","<=5"
"15414","Trinity High School, Rutherglen","G73 3LW","Maintained","<=5","<=5"
"15415","Ysgol Gyfun Penweddig","SY23 3QN","Maintained","<=5","<=5"
"15417","Upton-by-Chester High School","CH2 1NN","Maintained","<=5","<=5"
"15418","Samuel Whitbread Academy","SG17 5QS","Maintained","6","<=5"
"15425","Caerleon Comprehensive School","NP18 1NF","Maintained","<=5","<=5"
"15466","Montsaye Academy","NN14 6BB","Maintained","<=5","<=5"
"15474","Brinsworth Academy, Rotherham","S60 5EJ","Maintained","<=5","<=5"
"15477","Wales High School","S26 5QQ","Maintained","<=5","<=5"
"15479","Millburn Academy","IV2 3QR","Maintained","<=5","<=5"
"15487","Waingels College","RG5 4RF","Maintained","<=5","<=5"
"15488","Wickersley School and Sports College","S66 1JL","Maintained","<=5","<=5"
"15489","Jack Hunt Academy","PE3 9PY","Maintained","<=5","<=5"
"15497","Sheldon School","SN14 6HJ","Maintained","<=5","<=5"
"15498","Harlington Upper School","LU5 6NX","Maintained","<=5","<=5"
"15499","Brookvale Groby Learning Campus","LE6 0FP","Maintained","<=5","<=5"
"15502","Meden School","NG20 0QN","Maintained","<=5","<=5"
"15509","Shelley College - A Specialist Centre for Science","HD8 8NL","Maintained","<=5","<=5"
"15510","Ralph Thoresby School","LS16 7RX","Maintained","<=5","<=5"
"15515","Dunblane High School","FK15 9EW","Maintained","<=5","<=5"
"15518","Sir Christopher Hatton Academy","NN8 4RP","Maintained","<=5","<=5"
"15522","Mark Rutherford School","MK41 8PX","Maintained","<=5","<=5"
"15527","The Priory School","SG5 2UR","Maintained","10","0"
"15528","Tarporley High School and Sixth Form College","CW6 0BL","Maintained","<=5","<=5"
"15544","Lewes Old Grammar School","BN7 1XS","Independent","<=5","<=5"
"15551","Hagley Catholic High School","DY8 2XL","Maintained","<=5","<=5"
"15560","Mander Portman Woodward","CB2 1JE","Independent","15","6"
"15562","Hawarden High School","CH5 3DN","Maintained","<=5","<=5"
"15567","Silverdale School","S11 9QH","Maintained","14","9"
"15571","English Martyrs Catholic School","LE4 0FJ","Maintained","<=5","<=5"
"15574","The Garibaldi School","NG19 0JX","Maintained","<=5","<=5"
"15575","Boston Spa Academy","LS23 6RW","Maintained","<=5","<=5"
"15577","Huxlow Academy","NN9 5TY","Maintained","<=5","<=5"
"15583","Alec Reed Academy","UB5 5LQ","Maintained","<=5","<=5"
"15603","St Mary's Catholic High School, Chesterfield","S41 8AG","Maintained","10","<=5"
"15604","Heston Community School","TW5 0QR","Maintained","<=5","<=5"
"15605","Huntington School","YO32 9WT","Maintained","<=5","<=5"
"15615","Wyedean School and Sixth Form Centre","NP16 7AA","Maintained","<=5","<=5"
"15616","Woodkirk Academy","WF3 1JQ","Maintained","<=5","<=5"
"15619","Wollaston School","NN29 7PH","Maintained","<=5","<=5"
"15620","Sandy Secondary School","SG19 1BL","Maintained","<=5","<=5"
"15627","Haggerston School","E2 8LS","Maintained","<=5","<=5"
"15629","d'Overbroeck's","OX2 7PL","Independent","19","7"
"15636","HSDC Alton Campus","GU34 2LX","Maintained","<=5","<=5"
"15639","Vandyke Upper School and Community College","LU7 3DY","Maintained","<=5","<=5"
"15642","Mearns Castle High School","G77 5GU","Maintained","<=5","<=5"
"15673","Guiseley School","LS20 8DT","Maintained","<=5","<=5"
"15680","St Thomas More Catholic School, Blaydon","NE21 4BQ","Maintained","<=5","<=5"
"15688","Moulton School and Science College","NN3 7SD","Maintained","<=5","<=5"
"15719","Y Pant Comprehensive School","CF72 8YQ","Maintained","<=5","<=5"
"15721","Haybridge High School and Sixth Form","DY8 2XS","Maintained","<=5","<=5"
"15751","Horsforth School","LS18 5RF","Maintained","<=5","<=5"
"15772","The Queen Katherine School","LA9 6PJ","Maintained","<=5","<=5"
"15791","St John Fisher Catholic Comprehensive School","ME1 2FA","Maintained","<=5","<=5"
"15819","Yarm School","TS15 9EJ","Independent","7","0"
"15824","St Clement Danes School","WD3 6EW","Maintained","13","<=5"
"15833","The Latimer Arts College","NN15 6SW","Maintained","<=5","<=5"
"15838","Felpham Community College","PO22 8EL","Maintained","<=5","<=5"
"15842","Ralph Allen School","BA2 7AD","Maintained","<=5","<=5"
"15846","The Angmering School","BN16 4HH","Maintained","<=5","<=5"
"15849","RSA Academy Arrow Vale","B98 0GF","Maintained","<=5","<=5"
"15853","Darrick Wood School","BR6 8ER","Maintained","<=5","<=5"
"15859","Mander Portman Woodward Independent College","B15 3AU","Independent","<=5","<=5"
"15879","St Simon Stock Catholic School","ME16 0JP","Maintained","<=5","<=5"
"15892","Great Sankey High School","WA5 3AA","Maintained","<=5","<=5"
"15906","Crompton House CofE School","OL2 7HS","Maintained","<=5","<=5"
"15926","Cheslyn Hay Academy","WS6 7JQ","Maintained","<=5","<=5"
"15927","Range High School","L37 2YN","Maintained","<=5","<=5"
"15936","Ysgol Tryfan","LL57 2TU","Maintained","<=5","<=5"
"15940","Chenderit School","OX17 2QR","Maintained","<=5","<=5"
"15941","Farlingaye High School","IP12 4JX","Maintained","7","<=5"
"15942","Rougemont School","NP20 6QB","Independent","<=5","<=5"
"15954","St Margaret Ward Catholic School and Arts College","ST6 6LZ","Maintained","<=5","<=5"
"15957","St Thomas More Catholic School, Bedford","MK41 7UL","Maintained","<=5","<=5"
"15959","Ysgol Uwchradd Bodedern","LL65 3SU","Maintained","<=5","<=5"
"15971","Inveralmond Community High School","EH54 6HW","Maintained","<=5","<=5"
"15981","Fine Arts College","NW3 4YD","Independent","<=5","<=5"
"15983","The Bishops' Blue Coat Church of England High School","CH3 5XF","Maintained","<=5","<=5"
"16007","Lipson Community College","PL4 7PG","Maintained","<=5","<=5"
"16052","Ridgewood School","DN5 7UB","Maintained","<=5","<=5"
"16053","Birkenhead Sixth Form College","CH43 8SQ","Maintained","9","<=5"
"16068","ArtsEd Day School & Sixth Form","W4 1LY","Independent","<=5","<=5"
"16080","The Bishop's Stortford High School","CM23 4SH","Maintained","7","<=5"
"16087","Chestnut Grove Academy","SW12 8JZ","Maintained","8","<=5"
"16103","Birkdale School","S10 3DH","Independent","17","<=5"
"16104","Dixie Grammar School","CV13 0LE","Independent","<=5","<=5"
"16117","Coleg Meirion-Dwyfor, Pwllheli","LL53 5UB","Maintained","<=5","<=5"
"16140","Stoke Damerel Community College","PL3 4BD","Maintained","<=5","<=5"
"16178","Manor School","NN9 6PA","Maintained","<=5","<=5"
"16200","Painsley Catholic College","ST10 1LH","Maintained","<=5","<=5"
"16233","Franklin College","DN34 5BY","Maintained","<=5","<=5"
"16284","St Charles Catholic Sixth Form College","W10 6EY","Maintained","<=5","<=5"
"16301","Lagan College","BT8 6SA","Maintained","<=5","<=5"
"16309","Brampton College","NW4 4DQ","Independent","6","<=5"
"16310","Trinity Catholic High School","IG8 0TP","Maintained","7","0"
"16314","Harris City Academy Crystal Palace","SE19 2JH","Maintained","<=5","<=5"
"16322","Fulston Manor School","ME10 4EG","Maintained","<=5","<=5"
